subj_id,Status,Started.at,Completed.at,Reviewed.at,Archived.at,Time.taken,Completion.code,Total.approvals,Age,Sex,Ethnicity.simplified,Country.of.birth,Ethnicity,Nationality,Language,Student.status,Employment.status
234441,APPROVED,2022-11-16T16:14:52.040000Z,2022-11-16T16:31:36.868000Z,2022-11-17T08:27:10.885000,2022-11-16T16:31:38.073392Z,1005,3092805E,64,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
233475,APPROVED,2022-11-16T16:14:54.204000Z,2022-11-16T16:29:23.359000Z,2022-11-17T08:27:10.966000,2022-11-16T16:29:23.790330Z,870,3092805E,1814,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
233552,APPROVED,2022-11-16T16:19:02.848000Z,2022-11-16T16:32:51.411000Z,2022-11-17T08:27:11.048000,2022-11-16T16:32:51.759090Z,829,3092805E,21,32,Male,White,New Zealand,United Kingdom,New Zealand,English,Yes,Full-Time
233490,APPROVED,2022-11-16T16:15:02.251000Z,2022-11-16T16:32:10.008000Z,2022-11-17T08:27:11.139000,2022-11-16T16:32:10.374486Z,1028,3092805E,97,40,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
233501,APPROVED,2022-11-16T16:15:32.441000Z,2022-11-16T16:34:41.806000Z,2022-11-17T08:27:11.239000,2022-11-16T16:34:42.294939Z,1150,3092805E,2269,37,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233527,APPROVED,2022-11-16T16:15:00.738000Z,2022-11-16T16:33:41.519000Z,2022-11-17T08:27:11.336000,2022-11-16T16:33:42.061620Z,1121,3092805E,464,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233480,APPROVED,2022-11-16T16:14:55.299000Z,2022-11-16T16:48:54.441000Z,2022-11-17T08:27:11.419000,2022-11-16T16:48:54.769057Z,2040,3092805E,1272,34,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
233550,APPROVED,2022-11-16T16:15:05.211000Z,2022-11-16T16:32:56.941000Z,2022-11-17T08:27:11.501000,2022-11-16T16:32:57.713260Z,1072,3092805E,23,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
233482,APPROVED,2022-11-16T16:14:57.624000Z,2022-11-16T16:32:16.847000Z,2022-11-17T08:27:11.583000,2022-11-16T16:32:17.235835Z,1040,3092805E,297,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233493,APPROVED,2022-11-16T16:15:08.730000Z,2022-11-16T16:30:17.499000Z,2022-11-17T08:27:11.665000,2022-11-16T16:30:17.833477Z,909,3092805E,105,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233486,APPROVED,2022-11-16T16:15:01.431000Z,2022-11-16T16:27:03.859000Z,2022-11-17T08:27:11.749000,2022-11-16T16:27:04.204260Z,723,3092805E,197,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
233520,APPROVED,2022-11-16T16:16:44.890000Z,2022-11-16T16:35:50.066000Z,2022-11-17T08:27:11.829000,2022-11-16T16:35:50.672691Z,1146,3092805E,64,30,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
233543,APPROVED,2022-11-16T16:18:12.521000Z,2022-11-16T16:30:49.878000Z,2022-11-17T08:27:11.910000,2022-11-16T16:30:50.746737Z,758,3092805E,212,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
233535,APPROVED,2022-11-16T16:17:32.141000Z,2022-11-16T16:35:02.102000Z,2022-11-17T08:27:11.999000,2022-11-16T16:35:02.710183Z,1050,3092805E,316,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
233548,APPROVED,2022-11-16T16:18:37.014000Z,2022-11-16T16:29:50.499000Z,2022-11-17T08:27:12.080000,2022-11-16T16:29:51.072858Z,674,3092805E,930,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
233540,APPROVED,2022-11-16T16:18:06.472000Z,2022-11-16T16:40:41.378000Z,2022-11-17T08:27:12.174000,2022-11-16T16:40:42.214021Z,1355,3092805E,1823,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233554,APPROVED,2022-11-16T16:19:35.791000Z,2022-11-16T16:30:24.161000Z,2022-11-17T08:27:12.262000,2022-11-16T16:30:25.365862Z,649,3092805E,389,30,Female,White,United States,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,Full-Time
233556,APPROVED,2022-11-16T16:20:23.709000Z,2022-11-16T16:35:32.271000Z,2022-11-17T08:27:12.342000,2022-11-16T16:35:32.716643Z,909,3092805E,1572,34,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233558,APPROVED,2022-11-16T16:20:42.099000Z,2022-11-16T16:35:33.036000Z,2022-11-17T08:27:12.428000,2022-11-16T16:35:33.385266Z,891,3092805E,303,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233581,APPROVED,2022-11-16T16:52:35.061000Z,2022-11-16T17:06:00.218000Z,2022-11-17T08:27:12.521000,2022-11-16T17:06:24.646872Z,806,3092805E,377,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233577,APPROVED,2022-11-16T16:52:25.293000Z,2022-11-16T17:06:27.869000Z,2022-11-17T08:27:12.609000,2022-11-16T17:06:34.752351Z,843,3092805E,341,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233705,APPROVED,2022-11-16T16:55:13.883000Z,2022-11-16T17:14:36.324000Z,2022-11-17T08:27:12.690000,2022-11-16T17:14:37.430083Z,1163,3092805E,198,20,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Other
233662,APPROVED,2022-11-16T16:53:35.831000Z,2022-11-16T17:06:56.465000Z,2022-11-17T08:27:12.774000,2022-11-16T17:06:58.280262Z,801,3092805E,428,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233714,APPROVED,2022-11-16T16:55:56.361000Z,2022-11-16T17:11:02.241000Z,2022-11-17T08:27:12.854000,2022-11-16T17:11:03.286824Z,906,3092805E,250,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233580,APPROVED,2022-11-16T16:52:33.126000Z,2022-11-16T17:06:03.353000Z,2022-11-17T08:27:12.938000,2022-11-16T17:06:22.528893Z,811,3092805E,531,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233659,APPROVED,2022-11-16T16:52:32.733000Z,2022-11-16T17:17:27.268000Z,2022-11-17T08:27:13.023000,2022-11-16T17:17:27.627512Z,1495,3092805E,74,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233582,APPROVED,2022-11-16T16:52:34.205000Z,2022-11-16T17:04:06.439000Z,2022-11-17T08:27:13.106000,2022-11-16T17:05:05.160267Z,693,3092805E,1571,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233578,APPROVED,2022-11-16T16:52:30.923000Z,2022-11-16T17:02:50.793000Z,2022-11-17T08:27:13.193000,2022-11-16T17:02:59.902481Z,620,3092805E,105,23,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Unemployed (and job seeking)
233706,APPROVED,2022-11-16T16:52:37.254000Z,2022-11-16T17:13:57.053000Z,2022-11-17T08:27:13.277000,2022-11-16T17:13:57.538577Z,1280,3092805E,735,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233752,APPROVED,2022-11-16T16:52:34.118000Z,2022-11-16T17:10:12.991000Z,2022-11-17T08:27:13.361000,2022-11-16T17:10:14.269743Z,1059,3092805E,714,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
233765,APPROVED,2022-11-16T16:52:42.888000Z,2022-11-16T17:10:12.102000Z,2022-11-17T08:27:13.443000,2022-11-16T17:10:14.119830Z,1050,3092805E,458,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
233686,APPROVED,2022-11-16T16:52:41.168000Z,2022-11-16T17:15:35.416000Z,2022-11-17T08:27:13.524000,2022-11-16T17:15:36.069322Z,1375,3092805E,71,26,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
233734,APPROVED,2022-11-16T16:52:40.288000Z,2022-11-16T17:10:32.318000Z,2022-11-17T08:27:13.607000,2022-11-16T17:10:33.777950Z,1073,3092805E,117,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233588,APPROVED,2022-11-16T16:52:37.063000Z,2022-11-16T17:10:11.299000Z,2022-11-17T08:27:13.686000,2022-11-16T17:10:11.705386Z,1055,3092805E,147,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233718,APPROVED,2022-11-16T16:53:10.849000Z,2022-11-16T17:14:24.395000Z,2022-11-17T08:27:13.767000,2022-11-16T17:14:24.767599Z,1274,3092805E,405,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233584,APPROVED,2022-11-16T16:52:37.275000Z,2022-11-16T17:10:03.227000Z,2022-11-17T08:27:13.846000,2022-11-16T17:10:03.623116Z,1046,3092805E,1577,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
NA,APPROVED,2022-11-16T16:52:54.621000Z,2022-11-16T17:17:32.997000Z,2022-11-16T19:03:26.980000,2022-11-16T17:17:34.153270Z,1479,NOCODE,156,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233698,APPROVED,2022-11-16T16:53:41.363000Z,2022-11-16T17:08:30.180000Z,2022-11-17T08:27:13.926000,2022-11-16T17:08:31.215496Z,889,3092805E,358,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233773,APPROVED,2022-11-16T17:00:49.912000Z,2022-11-16T17:18:38.086000Z,2022-11-17T08:27:14.009000,2022-11-16T17:18:44.192936Z,1069,3092805E,155,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233722,APPROVED,2022-11-16T16:52:43.624000Z,2022-11-16T17:13:18.870000Z,2022-11-17T08:27:14.100000,2022-11-16T17:13:19.546228Z,1236,3092805E,102,31,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233691,APPROVED,2022-11-16T16:52:56.651000Z,2022-11-16T17:09:28.789000Z,2022-11-17T08:27:14.189000,2022-11-16T17:09:29.253793Z,993,3092805E,70,35,Male,Mixed,Saudi Arabia,United Kingdom,United Kingdom,English,No,Full-Time
233592,APPROVED,2022-11-16T16:52:46.550000Z,2022-11-16T17:05:41.582000Z,2022-11-17T08:27:14.268000,2022-11-16T17:06:08.660748Z,776,3092805E,286,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233726,APPROVED,2022-11-16T16:52:48.559000Z,2022-11-16T17:12:47.402000Z,2022-11-17T08:27:14.352000,2022-11-16T17:12:48.333803Z,1199,3092805E,1389,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233621,APPROVED,2022-11-16T16:53:06.570000Z,2022-11-16T17:08:42.649000Z,2022-11-17T08:27:14.433000,2022-11-16T17:08:46.494748Z,937,3092805E,1678,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233725,APPROVED,2022-11-16T16:53:33.073000Z,2022-11-16T17:12:08.685000Z,2022-11-17T08:27:14.513000,2022-11-16T17:12:09.165830Z,1116,3092805E,1077,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233766,APPROVED,2022-11-16T16:59:01.260000Z,2022-11-16T17:11:24.558000Z,2022-11-17T08:27:14.597000,2022-11-16T17:11:25.692040Z,744,3092805E,966,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233654,APPROVED,2022-11-16T16:52:52.808000Z,2022-11-16T17:10:43.830000Z,2022-11-17T08:27:14.678000,2022-11-16T17:10:44.256730Z,1072,3092805E,444,23,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
233768,APPROVED,2022-11-16T16:52:53.325000Z,2022-11-16T17:13:45.622000Z,2022-11-17T08:27:14.761000,2022-11-16T17:13:46.226891Z,1253,3092805E,2014,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233724,APPROVED,2022-11-16T16:53:13.342000Z,2022-11-16T17:12:21.847000Z,2022-11-17T08:27:14.846000,2022-11-16T17:12:22.277249Z,1149,3092805E,61,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233760,APPROVED,2022-11-16T16:53:41.311000Z,2022-11-16T17:15:00.528000Z,2022-11-16T19:03:52.583000,2022-11-16T17:15:00.989023Z,1280,3092805E,890,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
233696,APPROVED,2022-11-16T16:53:00.196000Z,2022-11-16T17:07:39.163000Z,2022-11-17T08:27:14.926000,2022-11-16T17:07:39.555163Z,879,3092805E,2237,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233697,APPROVED,2022-11-16T16:53:03.352000Z,2022-11-16T17:09:41.621000Z,2022-11-17T08:27:15.017000,2022-11-16T17:09:42.041613Z,999,3092805E,145,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234448,APPROVED,2022-11-16T16:53:26.841000Z,2022-11-16T17:09:55.664000Z,2022-11-17T08:27:15.100000,2022-11-16T17:09:58.347194Z,989,3092805E,639,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233742,APPROVED,2022-11-16T16:53:18.592000Z,2022-11-16T17:26:32.117000Z,2022-11-17T08:27:15.184000,2022-11-16T17:26:32.505285Z,1994,3092805E,1070,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
233653,APPROVED,2022-11-16T16:53:07.260000Z,2022-11-16T17:09:56.491000Z,2022-11-17T08:27:15.451000,2022-11-16T17:09:57.278638Z,1010,3092805E,435,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
233762,APPROVED,2022-11-16T16:53:30.273000Z,2022-11-16T17:12:02.626000Z,2022-11-17T08:27:15.530000,2022-11-16T17:12:03.631600Z,1113,3092805E,67,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
233704,APPROVED,2022-11-16T16:53:06.168000Z,2022-11-16T17:08:12.330000Z,2022-11-17T08:27:15.613000,2022-11-16T17:08:14.216127Z,907,3092805E,268,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
233746,APPROVED,2022-11-16T16:53:13.984000Z,2022-11-16T17:10:16.247000Z,2022-11-17T08:27:15.696000,2022-11-16T17:10:17.188375Z,1023,3092805E,1050,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233736,APPROVED,2022-11-16T16:53:06.378000Z,2022-11-16T17:41:33.951000Z,2022-11-17T08:27:15.781000,2022-11-16T17:41:34.419188Z,2908,3092805E,158,24,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233716,APPROVED,2022-11-16T16:53:12.628000Z,2022-11-16T17:12:09.415000Z,2022-11-17T08:27:15.864000,2022-11-16T17:12:10.112302Z,1137,3092805E,156,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233619,APPROVED,2022-11-16T16:53:11.745000Z,2022-11-16T17:06:55.688000Z,2022-11-17T08:27:15.946000,2022-11-16T17:07:00.600427Z,824,3092805E,564,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
233772,APPROVED,2022-11-16T16:53:09.417000Z,2022-11-16T17:17:34.212000Z,2022-11-17T08:27:16.038000,2022-11-16T17:17:34.808921Z,1465,3092805E,808,30,Female,Black,Ghana,United Kingdom,United Kingdom,English,Yes,Part-Time
233769,APPROVED,2022-11-16T16:55:39.067000Z,2022-11-16T17:14:11.092000Z,2022-11-17T08:27:16.120000,2022-11-16T17:14:11.480765Z,1113,3092805E,809,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233728,APPROVED,2022-11-16T16:56:54.478000Z,2022-11-16T17:17:56.018000Z,2022-11-17T08:27:16.205000,2022-11-16T17:18:01.846444Z,1262,3092805E,226,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233781,APPROVED,2022-11-16T16:53:09.380000Z,2022-11-16T17:16:55.604000Z,2022-11-17T08:27:16.288000,2022-11-16T17:16:56.070155Z,1427,3092805E,847,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233758,APPROVED,2022-11-16T16:53:48.534000Z,2022-11-16T17:12:10.374000Z,2022-11-17T08:27:16.370000,2022-11-16T17:12:14.072852Z,1102,3092805E,96,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233658,APPROVED,2022-11-16T16:54:08.924000Z,2022-11-16T17:15:14.131000Z,2022-11-17T08:27:16.463000,2022-11-16T17:15:14.532683Z,1266,3092805E,3295,33,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
233730,APPROVED,2022-11-16T16:54:43.434000Z,2022-11-16T17:12:26.387000Z,2022-11-17T08:27:16.546000,2022-11-16T17:12:26.766829Z,1063,3092805E,100,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
233701,APPROVED,2022-11-16T16:55:40.506000Z,2022-11-16T17:09:58.796000Z,2022-11-17T08:27:16.631000,2022-11-16T17:09:59.195435Z,859,3092805E,56,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233790,APPROVED,2022-11-16T17:04:27.606000Z,2022-11-16T17:36:04.787000Z,2022-11-17T08:27:16.711000,2022-11-16T17:36:05.227220Z,1898,3092805E,408,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233776,APPROVED,2022-11-16T16:55:47.311000Z,2022-11-16T17:13:05.492000Z,2022-11-17T08:27:16.797000,2022-11-16T17:13:05.892620Z,1039,3092805E,59,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233713,APPROVED,2022-11-16T16:55:57.130000Z,2022-11-16T17:29:54.783000Z,2022-11-17T08:27:16.902000,2022-11-16T17:29:55.195022Z,2038,3092805E,1180,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
233779,APPROVED,2022-11-16T16:58:48.309000Z,2022-11-16T17:16:07.276000Z,2022-11-17T08:27:17.004000,2022-11-16T17:16:07.660850Z,1039,3092805E,14,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233764,APPROVED,2022-11-16T16:57:07.767000Z,2022-11-16T17:17:01.651000Z,2022-11-17T08:27:17.084000,2022-11-16T17:17:02.156592Z,1194,3092805E,169,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
233757,APPROVED,2022-11-16T16:57:22.508000Z,2022-11-16T17:11:21.485000Z,2022-11-17T08:27:17.166000,2022-11-16T17:11:21.836380Z,839,3092805E,64,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233750,APPROVED,2022-11-16T16:57:16.883000Z,2022-11-16T17:11:01.242000Z,2022-11-17T08:27:17.250000,2022-11-16T17:11:02.159694Z,825,3092805E,107,22,Male,Mixed,Malaysia,United Kingdom,Germany,English,No,Unemployed (and job seeking)
233741,APPROVED,2022-11-16T16:57:23.771000Z,2022-11-16T17:12:53.259000Z,2022-11-17T08:27:17.334000,2022-11-16T17:12:53.595297Z,930,3092805E,157,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233748,APPROVED,2022-11-16T16:57:37.974000Z,2022-11-16T17:13:07.477000Z,2022-11-17T08:27:17.427000,2022-11-16T17:13:08.957707Z,930,3092805E,260,24,Male,Mixed,Germany,United Kingdom,United Kingdom,English,No,Full-Time
NA,APPROVED,2022-11-16T16:57:33.090000Z,2022-11-16T17:13:41.031000Z,2022-11-16T19:04:48.943000,2022-11-16T17:13:41.443249Z,968,NOCODE,311,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233759,APPROVED,2022-11-16T16:58:28.239000Z,2022-11-16T17:11:56.108000Z,2022-11-17T08:27:17.512000,2022-11-16T17:11:56.590075Z,808,3092805E,103,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
233770,APPROVED,2022-11-16T17:00:31.257000Z,2022-11-16T17:13:41.256000Z,2022-11-17T08:27:17.595000,2022-11-16T17:13:42.207451Z,790,3092805E,653,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
233756,APPROVED,2022-11-16T16:58:14.791000Z,2022-11-16T17:17:38.854000Z,2022-11-17T08:27:17.679000,2022-11-16T17:17:41.843183Z,1165,3092805E,913,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233763,APPROVED,2022-11-16T16:58:56.320000Z,2022-11-16T17:13:01.191000Z,2022-11-17T08:27:17.764000,2022-11-16T17:13:01.544725Z,845,3092805E,290,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233771,APPROVED,2022-11-16T16:59:16.973000Z,2022-11-16T17:15:54.507000Z,2022-11-17T08:27:17.846000,2022-11-16T17:15:54.869294Z,998,3092805E,110,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233774,APPROVED,2022-11-16T17:01:22.940000Z,2022-11-16T17:17:48.085000Z,2022-11-17T08:27:17.928000,2022-11-16T17:17:48.503972Z,986,3092805E,196,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
233775,APPROVED,2022-11-16T17:01:56.268000Z,2022-11-16T17:11:37.932000Z,2022-11-17T08:27:18.015000,2022-11-16T17:11:38.469880Z,582,3092805E,498,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
233777,APPROVED,2022-11-16T17:03:12.072000Z,2022-11-16T17:20:08.677000Z,2022-11-17T08:27:18.098000,2022-11-16T17:20:23.439121Z,1017,3092805E,12,27,Male,Asian,India,United Kingdom,Portugal,English,DATA_EXPIRED,Full-Time
233778,APPROVED,2022-11-16T17:03:15.420000Z,2022-11-16T17:20:16.005000Z,2022-11-17T08:27:18.184000,2022-11-16T17:20:24.896705Z,1021,3092805E,352,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
233822,APPROVED,2022-11-16T18:03:58.643000Z,2022-11-16T18:19:27.781000Z,2022-11-17T08:27:18.267000,2022-11-16T18:19:28.325827Z,930,3092805E,639,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
233818,APPROVED,2022-11-16T18:00:18.980000Z,2022-11-16T18:12:48.288000Z,2022-11-17T08:27:18.352000,2022-11-16T18:12:48.749585Z,750,3092805E,186,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
233969,APPROVED,2022-11-17T08:53:22.124000Z,2022-11-17T09:07:25.760000Z,2022-11-17T16:06:20.730000,2022-11-17T09:07:26.085631Z,844,3092805E,371,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
